user_id,join_date,source,country,wallet_connected
U1862,05-02-2025,Referral,Canada,Yes
U1863,12-05-2024,Twitter,Brazil,Yes
U1864,01-09-2025,Discord Invite,Nigeria,No
U1865,26-12-2025,Ambassador Program,Brazil,Yes
U1866,27-03-2024,Ambassador Program,Canada,Yes
U1867,13-11-2024,Twitter,Philippines,Yes
U1868,26-07-2025,Twitter,UK,Yes
U1869,20-01-2025,Twitter,Canada,Yes
U1870,20-10-2025,Event,Germany,Yes
U1871,02-12-2024,Event,USA,Yes
U1872,10-05-2024,Twitter,India,No
U1873,17-11-2025,Discord Invite,India,Yes
U1874,20-12-2025,Event,Australia,Yes
U1875,02-12-2025,Event,UK,Yes
U1876,23-06-2025,Discord Invite,Germany,No
U1877,05-04-2024,Referral,USA,Yes
U1878,23-10-2025,Discord Invite,India,No
U1879,17-11-2025,Twitter,Germany,No
U1880,09-03-2025,Referral,Brazil,No
U1881,04-06-2025,Referral,Australia,No
U1882,05-01-2025,Ambassador Program,Canada,No
U1883,19-01-2024,Referral,Canada,Yes
U1884,06-01-2025,Event,Philippines,No
U1885,12-11-2024,Twitter,USA,Yes
U1886,03-07-2024,Discord Invite,Germany,No
U1887,07-08-2024,Twitter,Singapore,Yes
U1888,15-12-2024,Twitter,India,Yes
U1889,12-05-2025,Event,Nigeria,Yes
U1890,15-07-2024,Ambassador Program,Nigeria,Yes
U1891,19-08-2024,Twitter,Canada,Yes
U1892,20-05-2024,Discord Invite,Singapore,Yes
U1893,07-06-2024,Event,Nigeria,No
U1894,20-03-2024,Twitter,UK,Yes
U1895,29-10-2024,Referral,UK,Yes
U1896,13-04-2024,Event,USA,No
U1897,03-06-2025,Referral,Singapore,Yes
U1898,06-07-2025,Twitter,UK,Yes
U1899,23-06-2025,Discord Invite,UK,Yes
U1900,08-02-2024,Event,Canada,No
U1901,08-11-2025,Referral,Nigeria,Yes
U1902,10-12-2024,Twitter,USA,Yes
U1903,24-09-2025,Event,Germany,Yes
U1904,14-05-2024,Twitter,Brazil,Yes
U1905,03-09-2025,Event,India,Yes
U1906,20-01-2025,Twitter,India,No
U1907,06-06-2024,Ambassador Program,Australia,No
U1908,15-06-2024,Discord Invite,Brazil,Yes
U1909,04-07-2024,Twitter,Brazil,Yes
U1910,10-12-2025,Twitter,India,No
U1911,01-10-2025,Twitter,India,Yes
U1912,18-06-2024,Ambassador Program,Germany,Yes
U1913,24-03-2025,Ambassador Program,Singapore,Yes
U1914,14-02-2024,Discord Invite,Singapore,Yes
U1915,24-02-2025,Discord Invite,Germany,No
U1916,08-01-2025,Event,Nigeria,Yes
U1917,23-11-2025,Ambassador Program,Brazil,Yes
U1918,31-08-2024,Referral,Philippines,Yes
U1919,30-03-2025,Discord Invite,Brazil,No
U1920,17-09-2025,Discord Invite,Australia,Yes
U1921,18-10-2024,Referral,India,Yes
U1922,04-04-2025,Twitter,Brazil,Yes
U1923,27-08-2024,Referral,India,Yes
U1924,30-06-2025,Discord Invite,Brazil,Yes
U1925,01-09-2024,Event,Australia,Yes
U1926,12-11-2024,Twitter,Nigeria,Yes
U1927,25-04-2025,Referral,Philippines,Yes
U1928,17-07-2024,Discord Invite,UK,No
U1929,11-01-2025,Referral,Germany,Yes
U1930,25-11-2025,Twitter,Germany,Yes
U1931,07-08-2025,Referral,Philippines,Yes
U1932,27-03-2025,Referral,Brazil,Yes
U1933,17-04-2025,Referral,UK,Yes
U1934,15-10-2024,Referral,Australia,No
U1935,26-01-2025,Referral,Singapore,No
U1936,29-05-2025,Event,Brazil,Yes
U1937,24-06-2025,Twitter,Nigeria,Yes
U1938,04-03-2025,Event,India,Yes
U1939,14-06-2024,Discord Invite,USA,Yes
U1940,23-07-2024,Twitter,Brazil,Yes
U1941,11-09-2025,Twitter,USA,Yes
U1942,21-05-2024,Twitter,Brazil,No
U1943,13-09-2024,Event,Philippines,Yes
U1944,23-02-2024,Event,USA,Yes
U1945,18-10-2025,Event,Brazil,No
U1946,07-05-2025,Discord Invite,Germany,Yes
U1947,15-01-2025,Discord Invite,USA,Yes
U1948,21-07-2025,Twitter,Brazil,Yes
U1949,15-04-2024,Twitter,Singapore,Yes
U1950,29-12-2025,Discord Invite,India,No
U1951,12-06-2025,Twitter,Singapore,No
U1952,07-05-2024,Twitter,UK,No
U1953,18-10-2024,Referral,Brazil,No
U1954,26-03-2024,Event,Canada,Yes
U1955,13-06-2024,Ambassador Program,Nigeria,No
U1956,06-10-2024,Ambassador Program,Singapore,No
U1957,05-04-2025,Referral,USA,Yes
U1958,09-06-2025,Discord Invite,Philippines,Yes
U1959,30-05-2024,Referral,Nigeria,Yes
U1960,23-03-2025,Event,Canada,Yes
U1961,03-04-2024,Twitter,Australia,Yes
U1962,15-08-2024,Discord Invite,Brazil,No
U1963,06-04-2025,Event,Philippines,No
U1964,23-12-2024,Discord Invite,Brazil,Yes
U1965,28-01-2024,Referral,UK,Yes
U1966,28-02-2025,Referral,Canada,No
U1967,24-02-2024,Twitter,Brazil,Yes
U1968,09-02-2025,Discord Invite,USA,Yes
U1969,29-05-2025,Twitter,UK,No
U1970,17-01-2025,Twitter,Germany,No
U1971,29-08-2024,Twitter,Australia,No
U1972,30-01-2025,Event,Canada,Yes
U1973,24-03-2024,Twitter,India,Yes
U1974,18-01-2025,Discord Invite,Philippines,No
U1975,17-08-2024,Twitter,Singapore,Yes
U1976,29-01-2024,Ambassador Program,Brazil,No
U1977,22-11-2024,Twitter,Philippines,Yes
U1978,11-04-2024,Discord Invite,Philippines,Yes
U1979,27-10-2025,Ambassador Program,India,Yes
U1980,09-12-2024,Event,India,Yes
U1981,29-05-2024,Twitter,UK,No
U1982,20-05-2024,Event,Canada,Yes
U1983,09-02-2024,Discord Invite,USA,No
U1984,20-10-2024,Discord Invite,Australia,No
U1985,28-04-2025,Twitter,India,Yes
U1986,13-12-2025,Twitter,India,No
U1987,22-05-2024,Event,Singapore,Yes
U1988,23-12-2025,Discord Invite,Germany,No
U1989,25-04-2025,Discord Invite,India,Yes
U1990,04-04-2025,Event,Germany,Yes
U1991,22-09-2025,Event,UK,Yes
U1992,06-01-2024,Twitter,USA,Yes
U1993,22-03-2024,Referral,Philippines,No
U1994,20-01-2024,Twitter,India,Yes
U1995,19-09-2024,Event,Brazil,Yes
U1996,08-08-2024,Referral,Germany,Yes
U1997,02-06-2024,Ambassador Program,Singapore,No
U1998,15-07-2025,Twitter,Australia,Yes
U1999,15-09-2025,Twitter,Singapore,Yes
U2000,24-06-2025,Twitter,India,Yes
U2001,09-03-2025,Twitter,Canada,Yes
U2002,23-04-2024,Twitter,Philippines,No
U2003,22-10-2024,Ambassador Program,USA,No
U2004,31-08-2024,Twitter,Brazil,No
U2005,04-11-2024,Twitter,Canada,Yes
U2006,04-05-2024,Event,Singapore,No
U2007,18-02-2024,Discord Invite,Germany,Yes
U2008,01-09-2024,Event,Germany,No
U2009,05-03-2025,Twitter,Canada,Yes
U2010,16-10-2025,Discord Invite,Germany,Yes
U2011,29-09-2025,Twitter,Singapore,Yes
U2012,13-04-2025,Twitter,Canada,Yes
U2013,05-03-2024,Ambassador Program,Singapore,Yes
U2014,23-04-2024,Twitter,Brazil,No
U2015,26-05-2025,Discord Invite,Philippines,Yes
U2016,03-09-2025,Discord Invite,Australia,No
U2017,02-07-2025,Twitter,Brazil,Yes
U2018,17-01-2024,Ambassador Program,Brazil,Yes
U2019,09-10-2025,Twitter,Germany,No
U2020,11-06-2025,Referral,India,Yes
U2021,11-08-2025,Ambassador Program,Nigeria,Yes
U2022,04-09-2024,Referral,Germany,No
U2023,27-05-2024,Ambassador Program,India,Yes
U2024,25-10-2024,Twitter,Singapore,Yes
U2025,15-03-2025,Discord Invite,Nigeria,No
U2026,02-01-2024,Twitter,Germany,Yes
U2027,21-09-2025,Event,Nigeria,No
U2028,27-12-2024,Ambassador Program,Nigeria,Yes
U2029,03-09-2024,Twitter,UK,Yes
U2030,07-08-2025,Referral,Philippines,Yes
U2031,02-03-2025,Twitter,UK,No
U2032,10-07-2024,Referral,India,Yes
U2033,11-11-2025,Discord Invite,USA,No
U2034,15-11-2025,Ambassador Program,Canada,Yes
U2035,28-03-2024,Referral,Australia,Yes
U2036,20-06-2025,Twitter,USA,No
U2037,04-01-2025,Twitter,Canada,Yes
U2038,10-03-2024,Twitter,India,Yes
U2039,22-06-2025,Twitter,India,Yes
U2040,11-07-2025,Twitter,Singapore,Yes
U2041,03-06-2025,Ambassador Program,Australia,Yes
U2042,03-06-2025,Referral,Philippines,Yes
U2043,21-07-2025,Discord Invite,Nigeria,Yes
U2044,21-01-2024,Twitter,UK,Yes
U2045,03-02-2025,Ambassador Program,UK,Yes
U2046,26-04-2025,Event,India,Yes
U2047,14-02-2024,Twitter,UK,No
U2048,12-10-2025,Event,India,No
U2049,31-01-2025,Discord Invite,Nigeria,Yes
U2050,17-01-2025,Twitter,India,Yes
U2051,16-09-2024,Discord Invite,Singapore,No
U2052,17-01-2024,Discord Invite,Philippines,Yes
U2053,31-12-2024,Twitter,Brazil,Yes
U2054,10-03-2024,Ambassador Program,Germany,Yes
U2055,19-12-2024,Event,Philippines,No
U2056,03-09-2024,Referral,Philippines,Yes
U2057,03-11-2025,Discord Invite,USA,No
U2058,05-10-2025,Discord Invite,Australia,No
U2059,16-04-2024,Referral,Australia,Yes
U2060,18-08-2025,Discord Invite,Canada,No
U2061,06-12-2024,Twitter,Germany,Yes
U2062,16-05-2024,Discord Invite,Nigeria,Yes
U2063,15-02-2024,Event,Brazil,Yes
U2064,26-12-2024,Discord Invite,Brazil,Yes
U2065,13-07-2025,Twitter,Australia,Yes
U2066,12-12-2024,Event,Philippines,Yes
U2067,20-10-2025,Twitter,Singapore,Yes
U2068,28-06-2024,Twitter,Canada,Yes
U2069,02-12-2025,Twitter,India,Yes
U2070,20-04-2025,Twitter,Canada,No
U2071,13-12-2025,Event,USA,Yes
U2072,05-05-2025,Discord Invite,Canada,Yes
U2073,08-10-2025,Twitter,Philippines,Yes
U2074,05-07-2024,Ambassador Program,Nigeria,Yes
U2075,18-05-2024,Ambassador Program,Philippines,Yes
U2076,05-03-2024,Ambassador Program,Australia,Yes
U2077,13-04-2025,Twitter,Nigeria,Yes
U2078,07-02-2024,Discord Invite,UK,Yes
U2079,27-10-2024,Ambassador Program,Nigeria,No
U2080,25-07-2024,Event,Canada,No
U2081,14-02-2024,Twitter,Canada,Yes
U2082,23-07-2024,Twitter,Canada,No
U2083,12-02-2024,Discord Invite,UK,Yes
U2084,19-11-2024,Ambassador Program,Australia,Yes
U2085,13-11-2024,Discord Invite,India,No
U2086,11-06-2025,Discord Invite,Germany,Yes
U2087,11-02-2025,Twitter,Australia,Yes
U2088,10-07-2025,Referral,Canada,Yes
U2089,29-04-2025,Event,Australia,Yes
U2090,16-09-2024,Discord Invite,USA,Yes
U2091,07-02-2024,Event,Brazil,Yes
U2092,24-10-2025,Ambassador Program,Brazil,Yes
U2093,14-07-2024,Twitter,Germany,Yes
U2094,19-10-2024,Discord Invite,Germany,No
U2095,31-12-2024,Twitter,India,Yes
U2096,18-02-2024,Event,USA,No
U2097,02-11-2025,Referral,Philippines,Yes
U2098,05-12-2024,Referral,Australia,No
U2099,06-10-2024,Event,Nigeria,No
U2100,07-05-2024,Discord Invite,Nigeria,Yes
U2101,11-01-2025,Ambassador Program,Philippines,Yes
U2102,23-03-2025,Discord Invite,Brazil,Yes
U2103,13-02-2025,Twitter,Philippines,No
U2104,26-03-2025,Referral,Australia,Yes
U2105,30-01-2025,Event,USA,Yes
U2106,13-12-2024,Twitter,Canada,Yes
U2107,10-07-2024,Ambassador Program,UK,No
U2108,23-05-2025,Ambassador Program,Canada,Yes
U2109,09-12-2025,Twitter,UK,Yes
U2110,24-05-2025,Ambassador Program,Nigeria,Yes
U2111,11-01-2025,Twitter,Germany,No
U2112,15-06-2025,Twitter,Australia,Yes
U2113,30-09-2024,Twitter,Canada,Yes
U2114,25-03-2024,Ambassador Program,Philippines,Yes
U2115,10-03-2025,Referral,USA,Yes
U2116,21-03-2024,Twitter,USA,No
U2117,16-03-2025,Discord Invite,Brazil,Yes
U2118,08-09-2025,Referral,USA,Yes
U2119,03-07-2024,Twitter,USA,No
U2120,12-07-2025,Ambassador Program,Germany,No
U2121,27-10-2024,Event,Philippines,Yes
U2122,24-11-2024,Discord Invite,Nigeria,Yes
U2123,15-04-2024,Ambassador Program,USA,No
U2124,22-03-2024,Discord Invite,Nigeria,Yes
U2125,01-12-2024,Ambassador Program,Germany,No
U2126,07-11-2025,Referral,USA,No
U2127,29-10-2024,Referral,Australia,Yes
U2128,09-11-2024,Twitter,Brazil,No
U2129,01-04-2025,Ambassador Program,Canada,Yes
U2130,09-09-2025,Discord Invite,Australia,Yes
U2131,12-03-2025,Twitter,Singapore,Yes
U2132,19-06-2024,Twitter,India,No
U2133,07-12-2025,Referral,USA,Yes
U2134,30-03-2025,Discord Invite,Nigeria,Yes
U2135,25-12-2024,Event,India,No
U2136,02-04-2025,Ambassador Program,UK,Yes
U2137,13-02-2024,Twitter,USA,Yes
U2138,27-12-2024,Event,Singapore,No
U2139,21-09-2025,Twitter,Germany,No
U2140,21-03-2025,Ambassador Program,Brazil,No
U2141,08-10-2024,Event,Singapore,No
U2142,16-10-2025,Discord Invite,Nigeria,Yes
U2143,28-02-2024,Event,Germany,Yes
U2144,17-03-2024,Twitter,Canada,Yes
U2145,18-11-2025,Discord Invite,Germany,Yes
U2146,14-10-2025,Event,USA,Yes
U2147,19-02-2025,Discord Invite,India,No
U2148,07-01-2025,Discord Invite,India,Yes
U2149,09-06-2025,Discord Invite,Nigeria,Yes
U2150,26-11-2025,Event,Germany,Yes
U2151,12-06-2024,Twitter,Singapore,Yes
U2152,01-02-2024,Twitter,Nigeria,Yes
U2153,26-05-2024,Event,Brazil,Yes
U2154,14-09-2025,Event,Nigeria,Yes
U2155,25-11-2025,Twitter,Nigeria,Yes
U2156,24-03-2025,Twitter,Canada,No
U2157,05-02-2024,Twitter,Australia,No
U2158,09-05-2024,Twitter,USA,Yes
U2159,09-03-2024,Discord Invite,Canada,No
U2160,29-08-2024,Event,India,Yes
U2161,22-10-2025,Referral,India,Yes
U2162,10-01-2025,Referral,UK,Yes
U2163,05-01-2025,Discord Invite,UK,Yes
U2164,27-01-2025,Event,Singapore,No
U2165,03-08-2025,Discord Invite,India,Yes
U2166,03-02-2024,Ambassador Program,Australia,No
U2167,11-09-2025,Referral,Canada,Yes
U2168,06-06-2024,Twitter,Brazil,Yes
U2169,26-11-2025,Referral,Australia,No
U2170,05-04-2025,Twitter,UK,Yes
U2171,14-01-2025,Referral,Germany,Yes
U2172,15-01-2025,Twitter,Australia,Yes
U2173,30-03-2025,Twitter,Australia,Yes
U2174,19-03-2024,Ambassador Program,Australia,Yes
U2175,10-08-2025,Twitter,Australia,Yes
U2176,20-05-2024,Event,Australia,Yes
U2177,26-06-2025,Twitter,UK,Yes
U2178,10-01-2025,Referral,India,Yes
U2179,11-02-2025,Referral,Nigeria,Yes
U2180,17-11-2024,Discord Invite,Australia,Yes
U2181,27-10-2025,Twitter,Australia,Yes
U2182,12-10-2024,Twitter,USA,Yes
U2183,12-09-2024,Twitter,India,Yes
U2184,26-04-2024,Twitter,Nigeria,Yes
U2185,27-01-2024,Referral,Brazil,Yes
U2186,09-07-2024,Ambassador Program,Brazil,Yes
U2187,26-05-2025,Ambassador Program,Germany,Yes
U2188,14-06-2025,Event,Philippines,Yes
U2189,31-01-2025,Event,Canada,Yes
U2190,29-07-2025,Referral,USA,Yes
U2191,30-04-2024,Twitter,India,Yes
U2192,25-09-2024,Ambassador Program,India,Yes
U2193,23-09-2024,Referral,Philippines,Yes
U2194,21-12-2025,Referral,Germany,Yes
U2195,01-04-2025,Twitter,Singapore,No
U2196,07-08-2024,Discord Invite,UK,Yes
U2197,18-09-2025,Discord Invite,Germany,No
U2198,19-10-2024,Ambassador Program,Nigeria,No
U2199,11-12-2025,Discord Invite,Germany,Yes
U2200,17-05-2025,Discord Invite,Philippines,Yes
U2201,23-07-2024,Ambassador Program,Philippines,Yes
U2202,05-05-2024,Twitter,Canada,Yes
U2203,18-05-2024,Discord Invite,USA,Yes
U2204,16-03-2024,Twitter,Australia,No
U2205,07-04-2025,Event,Brazil,No
U2206,25-06-2024,Ambassador Program,Philippines,Yes
U2207,31-12-2025,Twitter,Canada,Yes
U2208,31-03-2025,Ambassador Program,UK,Yes
U2209,30-03-2024,Twitter,Brazil,No
U2210,29-11-2025,Ambassador Program,Singapore,No
U2211,23-11-2024,Event,India,No
U2212,14-11-2025,Event,UK,Yes
U2213,21-12-2024,Twitter,Singapore,Yes
U2214,27-12-2025,Ambassador Program,Brazil,Yes
U2215,07-03-2024,Event,UK,Yes
U2216,17-07-2025,Twitter,Canada,No
U2217,09-07-2025,Event,Singapore,No
U2218,24-10-2024,Twitter,India,Yes
U2219,03-11-2024,Ambassador Program,Australia,Yes
U2220,10-06-2024,Twitter,Canada,Yes
U2221,29-12-2025,Event,Nigeria,No
U2222,27-12-2025,Discord Invite,India,Yes
U2223,18-12-2025,Twitter,USA,Yes
U2224,15-10-2025,Twitter,Germany,Yes
U2225,27-06-2024,Twitter,USA,Yes
U2226,05-01-2025,Discord Invite,Philippines,No
U2227,04-06-2025,Twitter,Australia,Yes
U2228,17-08-2024,Referral,Nigeria,Yes
U2229,04-05-2024,Twitter,Nigeria,Yes
U2230,24-07-2024,Twitter,Germany,Yes
U2231,22-05-2024,Event,Singapore,Yes
U2232,30-08-2024,Twitter,Germany,Yes
U2233,20-05-2025,Ambassador Program,Philippines,Yes
U2234,27-01-2024,Ambassador Program,USA,No
U2235,04-01-2025,Referral,Nigeria,Yes
U2236,21-07-2025,Referral,USA,Yes
U2237,09-08-2025,Ambassador Program,India,Yes
U2238,12-01-2025,Twitter,Australia,Yes
U2239,23-04-2025,Twitter,UK,Yes
U2240,18-07-2025,Twitter,Philippines,No
U2241,12-05-2024,Event,UK,Yes
U2242,18-09-2025,Twitter,Philippines,Yes
U2243,29-03-2024,Referral,Brazil,Yes
U2244,08-03-2024,Ambassador Program,Australia,Yes
U2245,12-11-2024,Ambassador Program,India,Yes
U2246,11-02-2025,Discord Invite,Australia,Yes
U2247,05-05-2025,Twitter,Singapore,Yes
U2248,22-06-2025,Event,Philippines,Yes
U2249,24-02-2025,Referral,UK,Yes
U2250,23-02-2025,Twitter,Philippines,Yes
U2251,11-08-2025,Twitter,Singapore,Yes
U2252,16-03-2024,Ambassador Program,Philippines,Yes
U2253,08-05-2024,Referral,Australia,Yes
U2254,20-11-2024,Event,Canada,No
U2255,19-10-2025,Ambassador Program,Philippines,Yes
U2256,16-03-2024,Referral,Brazil,Yes
U2257,05-04-2025,Discord Invite,Brazil,Yes
U2258,22-04-2025,Discord Invite,Nigeria,No
U2259,27-11-2025,Twitter,Brazil,No
U2260,13-06-2025,Discord Invite,Philippines,Yes
U2261,18-12-2024,Event,Philippines,Yes
U2262,11-05-2024,Referral,Canada,No
U2263,18-07-2025,Ambassador Program,Brazil,Yes
U2264,17-10-2025,Discord Invite,USA,Yes
U2265,24-08-2025,Referral,Philippines,No
U2266,05-07-2024,Referral,India,Yes
U2267,12-05-2024,Referral,India,Yes
U2268,19-03-2025,Event,UK,No
U2269,29-05-2025,Twitter,Canada,Yes
U2270,26-02-2024,Discord Invite,Singapore,Yes
U2271,07-05-2024,Twitter,USA,Yes
U2272,14-06-2025,Discord Invite,Philippines,Yes
U2273,05-06-2024,Discord Invite,Australia,Yes
U2274,07-11-2024,Referral,Germany,Yes
U2275,17-06-2024,Ambassador Program,Germany,Yes
U2276,14-06-2024,Referral,Singapore,No
U2277,26-11-2024,Event,Nigeria,Yes
U2278,27-12-2025,Discord Invite,Australia,No
U2279,18-08-2024,Referral,Germany,No
U2280,20-12-2024,Twitter,Singapore,Yes
U2281,15-06-2025,Twitter,Germany,Yes
U2282,17-10-2024,Discord Invite,Canada,No
U2283,21-03-2024,Discord Invite,UK,Yes
U2284,13-09-2024,Twitter,Nigeria,Yes
U2285,20-07-2024,Twitter,Canada,Yes
U2286,12-10-2025,Twitter,Australia,No
U2287,18-07-2025,Ambassador Program,Singapore,Yes
U2288,08-10-2024,Twitter,USA,Yes
U2289,08-05-2024,Discord Invite,Australia,Yes
U2290,02-10-2025,Twitter,Australia,No
U2291,06-11-2024,Referral,Brazil,Yes
U2292,21-09-2025,Twitter,USA,Yes
U2293,30-06-2025,Twitter,India,Yes
U2294,05-04-2024,Discord Invite,Brazil,Yes
U2295,29-05-2025,Twitter,Singapore,Yes
U2296,18-10-2025,Twitter,India,Yes
U2297,21-06-2024,Twitter,Germany,Yes
U2298,29-08-2025,Twitter,Germany,No
U2299,17-08-2025,Twitter,Australia,Yes
U2300,06-06-2024,Twitter,Brazil,Yes
U2301,24-06-2024,Event,Philippines,No
U2302,05-11-2025,Referral,USA,Yes
U2303,01-10-2025,Discord Invite,India,Yes
U2304,11-09-2025,Twitter,USA,No
U2305,11-12-2024,Ambassador Program,Brazil,Yes
U2306,31-07-2025,Discord Invite,Australia,Yes
U2307,12-02-2024,Twitter,Canada,Yes
U2308,30-01-2024,Referral,Germany,Yes
U2309,24-03-2024,Twitter,India,Yes
U2310,16-02-2024,Twitter,India,No
U2311,18-10-2025,Discord Invite,Singapore,Yes
U2312,13-08-2025,Ambassador Program,India,Yes
U2313,28-09-2024,Discord Invite,Brazil,Yes
U2314,28-10-2025,Event,India,No
U2315,03-08-2024,Ambassador Program,India,No
U2316,08-08-2025,Twitter,USA,Yes
U2317,02-03-2025,Twitter,Australia,No
U2318,24-09-2025,Discord Invite,UK,No
U2319,16-10-2025,Discord Invite,India,Yes
U2320,01-02-2024,Discord Invite,Philippines,Yes
U2321,24-05-2025,Ambassador Program,Australia,Yes
U2322,04-10-2025,Event,Nigeria,No
U2323,12-07-2025,Referral,Singapore,No
U2324,23-10-2024,Twitter,USA,Yes
U2325,19-10-2025,Event,Singapore,Yes
U2326,05-11-2024,Ambassador Program,Canada,Yes
U2327,09-05-2025,Event,India,No
U2328,07-09-2024,Twitter,Germany,No
U2329,02-12-2025,Referral,Philippines,Yes
U2330,19-02-2025,Twitter,USA,Yes
U2331,31-10-2024,Twitter,Singapore,Yes
U2332,09-04-2025,Twitter,India,No
U2333,15-03-2024,Referral,Germany,Yes
U2334,06-12-2025,Referral,Germany,Yes
U2335,02-03-2024,Twitter,Canada,No
U2336,10-06-2024,Discord Invite,Australia,Yes
U2337,26-03-2025,Discord Invite,Philippines,No
U2338,01-03-2025,Discord Invite,UK,Yes
U2339,10-05-2025,Twitter,Philippines,Yes
U2340,20-04-2025,Discord Invite,Canada,No
U2341,27-07-2024,Event,Brazil,Yes
U2342,14-12-2024,Twitter,Australia,Yes
U2343,13-09-2025,Twitter,USA,Yes
U2344,27-05-2024,Discord Invite,Australia,Yes
U2345,16-11-2024,Ambassador Program,Canada,Yes
U2346,22-11-2024,Referral,Canada,No
U2347,19-12-2024,Referral,USA,No
U2348,12-02-2025,Discord Invite,USA,No
U2349,13-05-2024,Referral,USA,Yes
U2350,14-01-2025,Twitter,Australia,No
U2351,11-06-2025,Referral,India,No
U2352,29-07-2025,Ambassador Program,Singapore,Yes
U2353,18-04-2024,Referral,Nigeria,Yes
U2354,22-11-2024,Ambassador Program,USA,Yes
U2355,04-09-2024,Event,Singapore,No
U2356,22-04-2025,Twitter,Nigeria,Yes
U2357,05-05-2024,Ambassador Program,Australia,No
U2358,30-09-2024,Twitter,Singapore,Yes
U2359,05-04-2025,Discord Invite,USA,No
U2360,10-09-2024,Twitter,UK,Yes
U2361,24-05-2024,Twitter,Canada,Yes
U2362,09-04-2024,Discord Invite,Singapore,Yes
U2363,21-02-2024,Twitter,Germany,Yes
U2364,24-10-2024,Discord Invite,Germany,No
U2365,28-01-2025,Referral,Singapore,No
U2366,22-09-2025,Twitter,USA,Yes
U2367,04-03-2025,Twitter,Philippines,Yes
U2368,11-09-2024,Referral,USA,Yes
U2369,12-06-2024,Twitter,Australia,Yes
U2370,01-12-2024,Event,USA,Yes
U2371,14-08-2025,Referral,Australia,No
U2372,16-11-2024,Event,Philippines,No
U2373,13-07-2024,Referral,UK,Yes
U2374,12-06-2024,Discord Invite,Australia,Yes
U2375,25-05-2025,Referral,Brazil,Yes
U2376,11-06-2025,Twitter,Germany,Yes
U2377,23-04-2025,Twitter,Canada,Yes
U2378,25-05-2025,Event,Germany,Yes
U2379,11-11-2024,Discord Invite,Australia,Yes
U2380,24-05-2025,Event,Brazil,Yes
U2381,24-01-2024,Event,India,Yes
U2382,02-04-2024,Ambassador Program,UK,Yes
U2383,06-02-2025,Ambassador Program,UK,Yes
U2384,01-06-2025,Discord Invite,India,No
U2385,13-04-2025,Twitter,Canada,No
U2386,03-09-2024,Referral,Philippines,No
U2387,08-08-2024,Discord Invite,Nigeria,Yes
U2388,20-08-2025,Referral,Brazil,Yes
U2389,27-12-2024,Event,Australia,Yes
U2390,19-02-2024,Referral,Nigeria,Yes
U2391,21-02-2024,Discord Invite,Canada,No
U2392,15-10-2024,Twitter,Philippines,Yes
U2393,21-05-2025,Discord Invite,UK,Yes
U2394,03-09-2025,Twitter,Australia,Yes
U2395,31-10-2025,Ambassador Program,Australia,Yes
U2396,19-11-2025,Twitter,Philippines,No
U2397,26-04-2025,Twitter,Germany,Yes
U2398,19-10-2024,Twitter,Brazil,Yes
U2399,03-07-2025,Referral,Philippines,Yes
U2400,09-01-2024,Referral,USA,No
U2401,20-04-2024,Twitter,USA,Yes
U2402,17-03-2025,Twitter,Philippines,Yes
